Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Employee_Onboarding,Chrome 131.0.0.0,,,24-12-2024 18:40:26,24-12-2024 18:40:54,28.266s,FAILED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Login,Chrome 131.0.0.0,,,24-12-2024 18:40:26,24-12-2024 18:40:37,11.260s,PASSED
"comment(""Step 1: Open a new browser instance"")",Chrome 131.0.0.0,,,24-12-2024 18:40:26,24-12-2024 18:40:26,0.032s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,24-12-2024 18:40:26,24-12-2024 18:40:28,1.702s,PASSED
"comment(""Step 2: Navigate to the OrangeHRM login page"")",Chrome 131.0.0.0,,,24-12-2024 18:40:28,24-12-2024 18:40:28,0.002s,PASSED
"navigateToUrl(""http://orange.katalon.com/web/index.php/auth/login"")",Chrome 131.0.0.0,,,24-12-2024 18:40:28,24-12-2024 18:40:33,5.617s,PASSED
"comment(""Step 3: Enter the username into the username input field"")",Chrome 131.0.0.0,,,24-12-2024 18:40:33,24-12-2024 18:40:33,0.004s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), ""mahtab"")",Chrome 131.0.0.0,,,24-12-2024 18:40:33,24-12-2024 18:40:35,1.221s,PASSED
"comment(""Step 4: Enter the encrypted password into the password input field"")",Chrome 131.0.0.0,,,24-12-2024 18:40:35,24-12-2024 18:40:35,0.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), ""p7egalF197zCPQnMaznrNq5yBULcTkKN"")",Chrome 131.0.0.0,,,24-12-2024 18:40:35,24-12-2024 18:40:35,0.279s,PASSED
"comment(""Step 5: Click the login button to submit the login form"")",Chrome 131.0.0.0,,,24-12-2024 18:40:35,24-12-2024 18:40:35,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,24-12-2024 18:40:35,24-12-2024 18:40:37,2.279s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_PIM_Employee_Search,Chrome 131.0.0.0,,,24-12-2024 18:40:37,24-12-2024 18:40:43,6.150s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,24-12-2024 18:40:37,24-12-2024 18:40:40,3.177s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/input""), ""Alice Johnson"")",Chrome 131.0.0.0,,,24-12-2024 18:40:40,24-12-2024 18:40:43,2.479s,PASSED
