Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Employee_Onboarding,Chrome 131.0.0.0,,,23-12-2024 15:51:03,23-12-2024 15:51:55,51.171s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Login,Chrome 131.0.0.0,,,23-12-2024 15:51:03,23-12-2024 15:51:18,14.470s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,23-12-2024 15:51:04,23-12-2024 15:51:05,1.673s,PASSED
"navigateToUrl(""http://orange.katalon.com/web/index.php/auth/login"")",Chrome 131.0.0.0,,,23-12-2024 15:51:05,23-12-2024 15:51:14,8.885s,PASSED
"comment(""Test"")",Chrome 131.0.0.0,,,23-12-2024 15:51:14,23-12-2024 15:51:14,0.009s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), ""mahtab"")",Chrome 131.0.0.0,,,23-12-2024 15:51:14,23-12-2024 15:51:15,1.320s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), ""p7egalF197zCPQnMaznrNq5yBULcTkKN"")",Chrome 131.0.0.0,,,23-12-2024 15:51:15,23-12-2024 15:51:16,0.275s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,23-12-2024 15:51:16,23-12-2024 15:51:18,2.211s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Onboarding,Chrome 131.0.0.0,,,23-12-2024 15:51:18,23-12-2024 15:51:32,14.256s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,23-12-2024 15:51:18,23-12-2024 15:51:23,5.413s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Add""))",Chrome 131.0.0.0,,,23-12-2024 15:51:23,23-12-2024 15:51:26,2.639s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""))",Chrome 131.0.0.0,,,23-12-2024 15:51:26,23-12-2024 15:51:28,1.687s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""), Firstname)",Chrome 131.0.0.0,,,23-12-2024 15:51:28,23-12-2024 15:51:28,0.507s,PASSED
