Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Employee_Onboarding,Chrome 131.0.0.0,,,24-12-2024 23:17:02,24-12-2024 23:17:43,41.615s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Login,Chrome 131.0.0.0,,,24-12-2024 23:17:02,24-12-2024 23:17:25,23.149s,PASSED
"comment(""Step 1: Open a new browser instance"")",Chrome 131.0.0.0,,,24-12-2024 23:17:02,24-12-2024 23:17:02,0.031s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,24-12-2024 23:17:02,24-12-2024 23:17:04,1.685s,PASSED
"comment(""Step 2: Navigate to the OrangeHRM login page"")",Chrome 131.0.0.0,,,24-12-2024 23:17:04,24-12-2024 23:17:04,0.004s,PASSED
navigateToUrl(URL),Chrome 131.0.0.0,,,24-12-2024 23:17:04,24-12-2024 23:17:22,18.008s,PASSED
"comment(""Step 3: Enter the username into the username input field"")",Chrome 131.0.0.0,,,24-12-2024 23:17:22,24-12-2024 23:17:22,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), Username)",Chrome 131.0.0.0,,,24-12-2024 23:17:22,24-12-2024 23:17:23,1.528s,PASSED
"comment(""Step 4: Enter the encrypted password into the password input field"")",Chrome 131.0.0.0,,,24-12-2024 23:17:23,24-12-2024 23:17:23,0.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), Password)",Chrome 131.0.0.0,,,24-12-2024 23:17:23,24-12-2024 23:17:23,0.275s,PASSED
"comment(""Step 5: Click the login button to submit the login form"")",Chrome 131.0.0.0,,,24-12-2024 23:17:23,24-12-2024 23:17:23,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,24-12-2024 23:17:23,24-12-2024 23:17:25,1.491s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_PIM_Employee_Search,Chrome 131.0.0.0,,,24-12-2024 23:17:25,24-12-2024 23:17:31,5.786s,PASSED
"comment(""Step 1: Click on the ""PIM"" tab to access the Employee Management section"")",Chrome 131.0.0.0,,,24-12-2024 23:17:25,24-12-2024 23:17:25,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,24-12-2024 23:17:25,24-12-2024 23:17:28,3.216s,PASSED
"comment(""Step 2: Set the employee name ""Alice Johnson"" in the search input field"")",Chrome 131.0.0.0,,,24-12-2024 23:17:28,24-12-2024 23:17:28,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/input""), ""Alice Johnson"")",Chrome 131.0.0.0,,,24-12-2024 23:17:28,24-12-2024 23:17:30,2.070s,PASSED
"comment(""Step 3: Click the ""Search"" button to search for the employee"")",Chrome 131.0.0.0,,,24-12-2024 23:17:30,24-12-2024 23:17:30,0.001s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/button_Search""))",Chrome 131.0.0.0,,,24-12-2024 23:17:30,24-12-2024 23:17:31,0.471s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Job_Details,Chrome 131.0.0.0,,,24-12-2024 23:17:31,24-12-2024 23:17:43,12.603s,PASSED
"comment(""Step 1: Select the employee record by clicking on the employee ID"")",Chrome 131.0.0.0,,,24-12-2024 23:17:31,24-12-2024 23:17:31,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/div_0034008""))",Chrome 131.0.0.0,,,24-12-2024 23:17:31,24-12-2024 23:17:32,1.403s,PASSED
"comment(""Step 2: Click on the ""Job"" tab in the employee details section"")",Chrome 131.0.0.0,,,24-12-2024 23:17:32,24-12-2024 23:17:32,0.001s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Employee_Jobs/Page_OrangeHRM/a_Job""))",Chrome 131.0.0.0,,,24-12-2024 23:17:32,24-12-2024 23:17:35,3.185s,PASSED
