Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Employee_Onboarding,Chrome 131.0.0.0,,,25-12-2024 08:00:01,25-12-2024 08:00:50,48.992s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Login,Chrome 131.0.0.0,,,25-12-2024 08:00:01,25-12-2024 08:00:16,15.202s,PASSED
"comment(""Step 1: Open a new browser instance"")",Chrome 131.0.0.0,,,25-12-2024 08:00:01,25-12-2024 08:00:01,0.029s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-12-2024 08:00:01,25-12-2024 08:00:03,1.820s,PASSED
"comment(""Step 2: Navigate to the OrangeHRM login page"")",Chrome 131.0.0.0,,,25-12-2024 08:00:03,25-12-2024 08:00:03,0.002s,PASSED
navigateToUrl(URL),Chrome 131.0.0.0,,,25-12-2024 08:00:03,25-12-2024 08:00:09,6.355s,PASSED
"comment(""Step 3: Enter the username into the username input field"")",Chrome 131.0.0.0,,,25-12-2024 08:00:09,25-12-2024 08:00:09,0.004s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), Username)",Chrome 131.0.0.0,,,25-12-2024 08:00:09,25-12-2024 08:00:14,4.904s,PASSED
"comment(""Step 4: Enter the encrypted password into the password input field"")",Chrome 131.0.0.0,,,25-12-2024 08:00:14,25-12-2024 08:00:14,0.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), Password)",Chrome 131.0.0.0,,,25-12-2024 08:00:14,25-12-2024 08:00:14,0.273s,PASSED
"comment(""Step 5: Click the login button to submit the login form"")",Chrome 131.0.0.0,,,25-12-2024 08:00:14,25-12-2024 08:00:14,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,25-12-2024 08:00:14,25-12-2024 08:00:16,1.697s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Onboarding,Chrome 131.0.0.0,,,25-12-2024 08:00:16,25-12-2024 08:00:31,14.810s,PASSED
"comment(""Step 1: Click on the PIM module link"")",Chrome 131.0.0.0,,,25-12-2024 08:00:16,25-12-2024 08:00:16,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,25-12-2024 08:00:16,25-12-2024 08:00:21,5.078s,PASSED
"comment(""Step 2: Click the ""Add"" button to add a new employee"")",Chrome 131.0.0.0,,,25-12-2024 08:00:21,25-12-2024 08:00:21,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Add""))",Chrome 131.0.0.0,,,25-12-2024 08:00:21,25-12-2024 08:00:23,2.220s,PASSED
"comment(""Step 3: Focus on the ""First Name"" input field"")",Chrome 131.0.0.0,,,25-12-2024 08:00:23,25-12-2024 08:00:23,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""))",Chrome 131.0.0.0,,,25-12-2024 08:00:23,25-12-2024 08:00:25,1.392s,PASSED
"comment(""Step 4: Enter the employee's first name"")",Chrome 131.0.0.0,,,25-12-2024 08:00:25,25-12-2024 08:00:25,0.002s,PASSED
