Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_New_Employee,Chrome 131.0.0.0,,,25-12-2024 07:44:56,25-12-2024 07:45:52,55.976s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Login,Chrome 131.0.0.0,,,25-12-2024 07:44:56,25-12-2024 07:45:27,31.084s,PASSED
"comment(""Step 1: Open a new browser instance"")",Chrome 131.0.0.0,,,25-12-2024 07:44:56,25-12-2024 07:44:56,0.028s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-12-2024 07:44:56,25-12-2024 07:44:58,1.844s,PASSED
"comment(""Step 2: Navigate to the OrangeHRM login page"")",Chrome 131.0.0.0,,,25-12-2024 07:44:58,25-12-2024 07:44:58,0.003s,PASSED
navigateToUrl(URL),Chrome 131.0.0.0,,,25-12-2024 07:44:58,25-12-2024 07:45:19,21.604s,PASSED
"comment(""Step 3: Enter the username into the username input field"")",Chrome 131.0.0.0,,,25-12-2024 07:45:19,25-12-2024 07:45:19,0.003s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), Username)",Chrome 131.0.0.0,,,25-12-2024 07:45:19,25-12-2024 07:45:23,3.760s,PASSED
"comment(""Step 4: Enter the encrypted password into the password input field"")",Chrome 131.0.0.0,,,25-12-2024 07:45:23,25-12-2024 07:45:23,0.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), Password)",Chrome 131.0.0.0,,,25-12-2024 07:45:23,25-12-2024 07:45:24,1.288s,PASSED
"comment(""Step 5: Click the login button to submit the login form"")",Chrome 131.0.0.0,,,25-12-2024 07:45:24,25-12-2024 07:45:24,0.003s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,25-12-2024 07:45:24,25-12-2024 07:45:27,2.441s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Onboarding - Copy,Chrome 131.0.0.0,,,25-12-2024 07:45:27,25-12-2024 07:45:52,24.821s,PASSED
"comment(""Step 1: Click on the PIM module link"")",Chrome 131.0.0.0,,,25-12-2024 07:45:27,25-12-2024 07:45:27,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,25-12-2024 07:45:27,25-12-2024 07:45:32,4.958s,PASSED
"comment(""Step 2: Click the ""Add"" button to add a new employee"")",Chrome 131.0.0.0,,,25-12-2024 07:45:32,25-12-2024 07:45:32,0.001s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Add""))",Chrome 131.0.0.0,,,25-12-2024 07:45:32,25-12-2024 07:45:35,3.552s,PASSED
"comment(""Step 3: Focus on the ""First Name"" input field"")",Chrome 131.0.0.0,,,25-12-2024 07:45:35,25-12-2024 07:45:35,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""))",Chrome 131.0.0.0,,,25-12-2024 07:45:35,25-12-2024 07:45:38,2.436s,PASSED
"comment(""Step 4: Enter the employee's first name"")",Chrome 131.0.0.0,,,25-12-2024 07:45:38,25-12-2024 07:45:38,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""), ""Amit"")",Chrome 131.0.0.0,,,25-12-2024 07:45:38,25-12-2024 07:45:39,1.521s,PASSED
"comment(""Step 5: Enter the employee's last name"")",Chrome 131.0.0.0,,,25-12-2024 07:45:39,25-12-2024 07:45:39,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_lastName""), ""Malviya"")",Chrome 131.0.0.0,,,25-12-2024 07:45:39,25-12-2024 07:45:41,1.531s,PASSED
"comment(""Step 6: Clear the default value in the ""Employee ID"" field"")",Chrome 131.0.0.0,,,25-12-2024 07:45:41,25-12-2024 07:45:41,0.002s,PASSED
"clearText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Id_oxd-input oxd-input--focus""))",Chrome 131.0.0.0,,,25-12-2024 07:45:41,25-12-2024 07:45:41,0.257s,PASSED
"comment(""Step 7: Set the employee ID field with a new value"")",Chrome 131.0.0.0,,,25-12-2024 07:45:41,25-12-2024 07:45:41,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Id_oxd-input oxd-input--focus""), """")",Chrome 131.0.0.0,,,25-12-2024 07:45:41,25-12-2024 07:45:43,1.530s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Id_oxd-input oxd-input--focus""), ""10001"")",Chrome 131.0.0.0,,,25-12-2024 07:45:43,25-12-2024 07:45:44,1.537s,PASSED
"comment(""Step 8: Toggle the switch related to the Employee ID"")",Chrome 131.0.0.0,,,25-12-2024 07:45:44,25-12-2024 07:45:44,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/span_Employee Id_oxd-switch-input oxd-switc_efe210""))",Chrome 131.0.0.0,,,25-12-2024 07:45:44,25-12-2024 07:45:45,1.285s,PASSED
"comment(""Step 9: Retrieve the entered first name and convert it to lowercase"")",Chrome 131.0.0.0,,,25-12-2024 07:45:45,25-12-2024 07:45:45,0.002s,PASSED
"firstname = getAttribute(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""), ""value"").toLowerCase()",Chrome 131.0.0.0,,,25-12-2024 07:45:45,25-12-2024 07:45:46,0.447s,PASSED
"comment(""Step 10: Retrieve the entered last name and convert it to lowercase"")",Chrome 131.0.0.0,,,25-12-2024 07:45:46,25-12-2024 07:45:46,0.001s,PASSED
"lastname = getAttribute(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_lastName""), ""value"").toLowerCase()",Chrome 131.0.0.0,,,25-12-2024 07:45:46,25-12-2024 07:45:46,0.246s,PASSED
"comment(""Step 11: Concatenate the first and last names to generate a username"")",Chrome 131.0.0.0,,,25-12-2024 07:45:46,25-12-2024 07:45:46,0.002s,PASSED
"username = firstname + ""."" + lastname",Chrome 131.0.0.0,,,25-12-2024 07:45:46,25-12-2024 07:45:46,0.002s,PASSED
