Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Employee_Onboarding,Chrome 131.0.0.0,,,25-12-2024 01:44:02,25-12-2024 01:44:30,28.056s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Login,Chrome 131.0.0.0,,,25-12-2024 01:44:02,25-12-2024 01:44:18,16.057s,PASSED
"comment(""Step 1: Open a new browser instance"")",Chrome 131.0.0.0,,,25-12-2024 01:44:02,25-12-2024 01:44:02,0.026s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-12-2024 01:44:02,25-12-2024 01:44:03,1.468s,PASSED
"comment(""Step 2: Navigate to the OrangeHRM login page"")",Chrome 131.0.0.0,,,25-12-2024 01:44:03,25-12-2024 01:44:03,0.002s,PASSED
navigateToUrl(URL),Chrome 131.0.0.0,,,25-12-2024 01:44:03,25-12-2024 01:44:14,10.888s,PASSED
"comment(""Step 3: Enter the username into the username input field"")",Chrome 131.0.0.0,,,25-12-2024 01:44:14,25-12-2024 01:44:14,0.004s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), Username)",Chrome 131.0.0.0,,,25-12-2024 01:44:14,25-12-2024 01:44:16,1.503s,PASSED
"comment(""Step 4: Enter the encrypted password into the password input field"")",Chrome 131.0.0.0,,,25-12-2024 01:44:16,25-12-2024 01:44:16,0.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), Password)",Chrome 131.0.0.0,,,25-12-2024 01:44:16,25-12-2024 01:44:16,0.271s,PASSED
"comment(""Step 5: Click the login button to submit the login form"")",Chrome 131.0.0.0,,,25-12-2024 01:44:16,25-12-2024 01:44:16,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,25-12-2024 01:44:16,25-12-2024 01:44:18,1.795s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Onboarding,Chrome 131.0.0.0,,,25-12-2024 01:44:18,25-12-2024 01:44:30,11.927s,PASSED
"comment(""Step 1: Click on the PIM module link"")",Chrome 131.0.0.0,,,25-12-2024 01:44:18,25-12-2024 01:44:18,0.001s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,25-12-2024 01:44:18,25-12-2024 01:44:21,3.132s,PASSED
"comment(""Step 2: Click the ""Add"" button to add a new employee"")",Chrome 131.0.0.0,,,25-12-2024 01:44:21,25-12-2024 01:44:21,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Add""))",Chrome 131.0.0.0,,,25-12-2024 01:44:21,25-12-2024 01:44:23,2.496s,PASSED
"comment(""Step 3: Focus on the ""First Name"" input field"")",Chrome 131.0.0.0,,,25-12-2024 01:44:23,25-12-2024 01:44:23,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""))",Chrome 131.0.0.0,,,25-12-2024 01:44:23,25-12-2024 01:44:25,1.508s,PASSED
"comment(""Step 4: Enter the employee's first name"")",Chrome 131.0.0.0,,,25-12-2024 01:44:25,25-12-2024 01:44:25,0.001s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""), Firstname)",Chrome 131.0.0.0,,,25-12-2024 01:44:25,25-12-2024 01:44:26,0.497s,PASSED
"comment(""Step 5: Enter the employee's last name"")",Chrome 131.0.0.0,,,25-12-2024 01:44:26,25-12-2024 01:44:26,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_lastName""), Lastname)",Chrome 131.0.0.0,,,25-12-2024 01:44:26,25-12-2024 01:44:26,0.511s,PASSED
"comment(""Step 6: Clear the default value in the ""Employee ID"" field"")",Chrome 131.0.0.0,,,25-12-2024 01:44:26,25-12-2024 01:44:26,0.002s,PASSED
"clearText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Id_oxd-input oxd-input--focus""))",Chrome 131.0.0.0,,,25-12-2024 01:44:26,25-12-2024 01:44:26,0.252s,PASSED
"comment(""Step 7: Set the employee ID field with a new value"")",Chrome 131.0.0.0,,,25-12-2024 01:44:26,25-12-2024 01:44:26,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Id_oxd-input oxd-input--focus""), """")",Chrome 131.0.0.0,,,25-12-2024 01:44:26,25-12-2024 01:44:27,0.499s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Id_oxd-input oxd-input--focus""), EmployeeID)",Chrome 131.0.0.0,,,25-12-2024 01:44:27,25-12-2024 01:44:27,0.513s,PASSED
"comment(""Step 8: Toggle the switch related to the Employee ID"")",Chrome 131.0.0.0,,,25-12-2024 01:44:27,25-12-2024 01:44:27,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/span_Employee Id_oxd-switch-input oxd-switc_efe210""))",Chrome 131.0.0.0,,,25-12-2024 01:44:27,25-12-2024 01:44:28,0.260s,PASSED
"comment(""Step 9: Retrieve the entered first name and convert it to lowercase"")",Chrome 131.0.0.0,,,25-12-2024 01:44:28,25-12-2024 01:44:28,0.002s,PASSED
"firstname = getAttribute(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Employee Full Name_firstName""), ""value"").toLowerCase()",Chrome 131.0.0.0,,,25-12-2024 01:44:28,25-12-2024 01:44:28,0.444s,PASSED
