Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Employee_Onboarding,Chrome 131.0.0.0,,,26-12-2024 17:00:17,26-12-2024 17:09:56,9m - 38.788s,FAILED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Login,Chrome 131.0.0.0,,,26-12-2024 17:00:17,26-12-2024 17:00:32,14.236s,PASSED
"comment(""Step 1: Open a new browser instance"")",Chrome 131.0.0.0,,,26-12-2024 17:00:17,26-12-2024 17:00:17,0.019s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,26-12-2024 17:00:17,26-12-2024 17:00:19,1.298s,PASSED
"comment(""Step 2: Navigate to the OrangeHRM login page"")",Chrome 131.0.0.0,,,26-12-2024 17:00:19,26-12-2024 17:00:19,0.001s,PASSED
navigateToUrl(URL),Chrome 131.0.0.0,,,26-12-2024 17:00:19,26-12-2024 17:00:29,9.900s,PASSED
"comment(""Step 3: Enter the username into the username input field"")",Chrome 131.0.0.0,,,26-12-2024 17:00:29,26-12-2024 17:00:29,0.002s,PASSED
"setText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Username_username""), Username)",Chrome 131.0.0.0,,,26-12-2024 17:00:29,26-12-2024 17:00:30,1.210s,PASSED
"comment(""Step 4: Enter the encrypted password into the password input field"")",Chrome 131.0.0.0,,,26-12-2024 17:00:30,26-12-2024 17:00:30,0.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/input_Password_password""), Password)",Chrome 131.0.0.0,,,26-12-2024 17:00:30,26-12-2024 17:00:30,0.265s,PASSED
"comment(""Step 5: Click the login button to submit the login form"")",Chrome 131.0.0.0,,,26-12-2024 17:00:30,26-12-2024 17:00:30,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Login""))",Chrome 131.0.0.0,,,26-12-2024 17:00:30,26-12-2024 17:00:32,1.458s,PASSED
,,,,,,,
Test Cases/Employee_Onboarding/TC_Employee_Onboarding,Chrome 131.0.0.0,,,26-12-2024 17:00:32,26-12-2024 17:00:45,13.859s,PASSED
"comment(""Step 1: Click on the PIM module link"")",Chrome 131.0.0.0,,,26-12-2024 17:00:32,26-12-2024 17:00:32,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/a_PIM""))",Chrome 131.0.0.0,,,26-12-2024 17:00:32,26-12-2024 17:00:36,4.249s,PASSED
"comment(""Step 2: Click the ""Add"" button to add a new employee"")",Chrome 131.0.0.0,,,26-12-2024 17:00:36,26-12-2024 17:00:36,0.002s,PASSED
"click(findTestObject(""Object Repository/Employee-Onboarding/Page_OrangeHRM/button_Add""))",Chrome 131.0.0.0,,,26-12-2024 17:00:36,26-12-2024 17:00:38,2.161s,PASSED
"comment(""Step 3: Focus on the ""First Name"" input field"")",Chrome 131.0.0.0,,,26-12-2024 17:00:38,26-12-2024 17:00:38,0.001s,PASSED
